"companySize","empPrimTech","empProvideMHB","knowMHB","empDiscMH","empResourceMH","anonProtected","askLeaveDiff","negConsDiscMH","negConsDiscPH","coworkComfMHD","superComfMHD","empSeriousMH","heardNegConsMH","discInterviewPH","explanationPH","discInterviewMH","explanationMH","hurtCareerMH","teamNegMH","observeBadResponseMH","diagnosedWithMHD","age","gender","country"
"100-500",1,2,4,1,1,3,5,2,2,1,2,1,1,3,"Fear of negative impact on prospects of employment.",2,"Fear of negative impact on prospects of employment.",5,4,1,"Yes",37,"Male","Pakistan"
"6-25",2,2,4,1,1,2,3,1,1,1,2,1,1,1,"",2,"",1,1,1,"Yes",24,"Male","United Kingdom"
"26-100",1,3,2,2,2,1,1,1,1,2,1,2,1,2,"",3,"",2,1,1,"No",33,"Male","United States of America"
"100-500",1,3,2,1,2,2,2,1,1,2,1,1,1,2,"Physical health has less of a stigma.",1,"Some employers may be open to it, others are not.",2,1,2,"Yes",28,"Male","United States of America"
"More than 1000",1,4,4,1,3,1,2,2,2,1,2,1,1,2,"It may affect how I work",1,"It may affect how I work but the employer may not take it seriously depending on the illness",2,1,1,"No",22,"Female","United States of America"
"100-500",1,1,1,1,1,1,5,2,1,1,3,3,1,1,"Would depend entirely on the attitude of the person on the other side of the table",2,"Risk of a negative reaction",1,1,3,"Yes",46,"Male","Germany"
"26-100",1,3,2,1,3,1,3,2,1,1,2,1,1,2,"",1,"",1,2,1,"No",30,"Male","United States of America"
"26-100",1,4,3,1,2,2,5,2,2,1,2,3,1,3,"Risk of discrimination",2,"Risk of discrimination",1,2,3,"Yes",29,"Male","United States of America"
"100-500",1,4,4,1,1,1,2,2,1,3,3,3,1,1,"I would only bring up the physical health issue if it would have an effect on my performance at work. ",2,"There is a stigma surrounding mental health that you are unstable as an employee if you have mental health issues.",1,1,1,"No",22,"Male","United States of America"
"More than 1000",2,3,2,1,2,1,2,2,1,1,2,2,1,3,"I consider this private and protected information that should only be given if absolutely needed. I want to be able to control if and when the employer is able to use this information.",2,"This would never help me get a job, and it could only be used against me negatively.",5,4,3,"Yes",30,"male","United States of America"
"More than 1000",2,3,3,3,2,2,5,2,1,1,2,1,1,3,"While it would be illegal to discriminate, but theres something in the back of my mind that if I say anything about it they will look for another excuse to not hire you.",2,"Same reason as for physical health issue above.",1,4,1,"No",39,"Male","United States of America"
"500-1000",2,3,3,2,2,1,5,2,1,3,2,1,1,1,"Unless it affected my ability to do my job, I would not bring it up. If it did, I would only bring it up as late as possible.",2,"I would be afraid that the entire interview would become a discussion of the issue, and the decision process would be based off whether or not the issue is serious enough to take a chance on.",1,1,2,"No",39,"Male","United States of America"
"More than 1000",1,3,2,1,2,1,5,2,1,3,3,1,1,1,"I wouldn't want it to hinder my chances of getting a job if I didn't think a physical health issue was related to the job.",2,"I wouldn't want them to think less of me.",3,4,1,"Yes",31,"F","United States of America"
"100-500",1,3,4,1,3,1,6,3,2,1,3,1,1,3,"i currently do not have any physical issues. ",2,"the stigma of mental illness and how i fear it would impact the job.",1,2,2,"No",35,"m","United States of America"
"More than 1000",1,2,3,1,1,1,4,3,2,3,3,3,2,1,"It would depend on the tone of the interviewer and the attitude of the individual that was interviewing me",2,"I feel that it would indefinitely compromise my chance of being hired",3,4,4,"Yes",23,"male","United States of America"
"More than 1000",1,3,3,2,2,1,4,2,1,3,3,1,2,3,"If it's an obvious disability, then there's no need to bring it up. If it's not obvious, then it isn't their concern.",2,"There's a definite stigma around mental health issues. It seems like one would be disqualified immediately.",3,4,2,"Yes",30,"male","United States of America"
"6-25",1,1,4,1,1,2,3,2,1,2,3,1,1,2,"Because my working environment might require improvement or at least adaptation like a lighter place/bigger screen/special desk. I think this conversation will be receive normal. Or at least as normal as speaking about money and advantages.",2,"I feel that people are mostly scared about mental disease. I'll be afraid to be classified as crazy and not taken seriously. I would not take that risk.",3,4,5,"No",28,"male","France"
"More than 1000",1,3,4,1,2,1,6,3,1,3,3,1,1,3,"They would rather hire me someone who isn't sick",2,"Same reasons, I'll cost more, be less productive",3,4,3,"Yes",23,"Female","Ireland"
"26-100",1,3,2,1,1,2,3,1,1,1,1,1,1,3,"I don't want it held against me",2,"I don't want it held against me",1,2,2,"Yes",26,"Female ","United States of America"
"26-100",1,3,2,1,1,1,4,2,1,1,2,3,1,2,"There isn't stigma",2,"Worried about not getting a job",3,4,4,"Yes",24,"Female","United States of America"
"More than 1000",1,3,4,1,1,1,2,2,1,3,2,3,1,2,"I would. My previous employees have been very aware of the of the legal protections afforded to candidates and employees with physical impairments, temporary or permanent, and act accordingly. These issues are regarded as ""real"", and tend to have more predictable timelines with regard to recovery (if applicable).",2,"Employers are less aware of the legal protections afforded to candidates with mental health issues. I would also fear unstated bias influencing the interview result much more so than I would for a physical issue.",1,2,4,"No",32,"Male","United States of America"
"100-500",1,1,1,1,1,2,2,1,1,2,1,2,1,2,"If its is relevant.",3,"If its relevant.",1,2,1,"No",30,"Male","Estonia"
"26-100",1,3,3,1,1,1,5,2,2,3,2,1,1,1,"Depends on the physical issue and/or the position being applied for.",1,"Same as before",2,1,1,"Yes",32,"male","United States of America"
"6-25",2,3,2,1,1,1,6,2,1,3,3,1,1,1,"",2,"Stigma",3,4,1,"Yes",35,"Male","United States of America"
"26-100",1,4,2,1,1,1,3,2,2,3,3,1,1,1,"If it could affect work, I might bring it up.",2,"I'd be worried that I wouldn't get the job.",3,4,1,"Yes",26,"F","United States of America"
"100-500",2,3,3,2,2,1,2,2,1,1,1,1,1,1,"It would depend on the health issue and whether it could require accommodations.",1,"It would depend on whether the issue could require accommodations.",1,2,2,"Yes",30,"Female","United States of America"
"26-100",1,3,4,1,3,2,5,2,1,1,3,1,1,2,"It's easy to see and prove.",1,"It creates an expectation of trouble, is difficult to prove and thus has a stigma.",3,2,3,"No",29,"male","United States of America"
"More than 1000",1,4,3,2,2,1,2,2,1,2,1,1,1,3,"I don't see the point in disclosure of things that should not be requested without violating employment law.",2,"See answer to question b",1,1,4,"No",39,"male","Canada"
"More than 1000",2,4,3,1,1,1,3,3,1,3,2,3,1,2,"Things like Asthma or access to buildings are socially 'acceptable' to mention in these situations.",2,"A general lack of understanding or sufficient social norms to appropriately respond to such issues.",5,3,3,"Yes",37,"Male","United Kingdom"
"26-100",1,3,4,1,1,1,4,3,2,3,3,3,1,1,"the world isn't an ideal place, sometimes it is more important to get in the door and ask for forgiveness later than permission up front",2,"massive stigmatization in the ""cult of smart""",3,4,4,"No",35,"M","United States of America"
"1-5",1,1,2,1,1,3,6,3,3,3,3,1,1,1,"If it affected my ability to work, then yes. ",2,"I feel there is still pervasive stigma around mental health issues which could be used against me.",3,4,3,"Yes",25,"Female","United States of America"
"More than 1000",2,1,1,2,2,2,3,2,1,2,2,2,1,3,"A place where I need to look and sound my best doesn't seem like the time to mention that I have something ""disordered"" about me.",1,"Again, if it happens in context, maybe. But, again. In the case of something that's supposed to me trying to look my best, talking about a flaw seems unnecessary.",3,2,1,"Yes",22,"Agender","United States of America"
"26-100",1,3,2,1,1,3,3,3,2,1,2,3,2,1,"Let's be realistic, it would harm my career.",2,"It would harm my career",3,4,4,"Yes",33,"Male","United Kingdom"
"1-5",1,3,4,1,1,1,5,3,1,1,3,3,1,1,"If it were an issue that could be helped by an accommodation, but didn't rise to the level of a protected disability, and having the accommodation or not would swing my decision to work at the company",2,"hard to imagine it ever going well. all but the most progressive people see mental health issues as less ""real"". better to frame needs (like sleep, nutrition, doctors appointments) as required to protect physical health in some vague way",3,1,1,"Yes",23,"male ","United States of America"
"26-100",1,3,2,1,3,1,4,3,2,3,3,3,1,1,"It depends on the issue and how it affects the job. If it was 100% unnecessary I'd keep it to myself.",3,"I already had to do this for my current job. I almost didn't get the job. They made me an offer, I told them it would be difficult for me to travel and a few other things, and they almost revoked the offer. The only reason that they didn't revoke it was because I made it clear that there was a mental health issue (so I'm certain they felt legally compelled) which made me extremely uncomfortable and ashamed that they made me do that. I'm still mad about it even though I kind of get it from their standpoint. They even made me turn in a doctor's note that they're keeping on file. It's none of their business and barely impacts my job, but they made a huge deal out of it.",3,4,3,"Yes",28,"Male","United States of America"
"More than 1000",1,3,2,1,1,1,1,1,1,2,1,1,1,2,"If they have an issue with it, it likely a sign of a place I wouldn't want to work. ",2,"Just seems really personal and I would worry about that affecting the out come. Not everyone is aware of how that issue would affect someone's work. Or how it could. Not every company has good policies around keeping up to date on how an employee is doing. ",2,1,1,"Yes",30,"Male","United States of America"
"100-500",1,3,2,1,1,2,2,1,1,1,1,1,1,3,"",2,"",1,1,2,"Yes",28,"Male","United States of America"
"6-25",1,3,2,2,2,1,1,1,1,2,1,2,1,1,"In an interview, I would be afraid to reveal anything that could be seen as a detriment that was not otherwise necessary to disclose.",2,"Same reasons as above, but amplified.",3,2,1,"Yes",28,"female","United States of America"
"More than 1000",2,3,4,1,2,1,6,2,2,1,1,3,1,1,"",2,"",3,4,1,"Yes",37,"male","United States of America"
"26-100",1,2,2,2,1,3,6,2,1,1,1,2,1,1,"May not get the job depending on the physical issue. ",2,"I'd explain too explicit which would deem me unproductive in their eyes. It would be better to choose a more stabe individual. ",3,4,2,"Yes",30,"Male","United States of America"
"6-25",1,2,3,2,1,1,5,3,2,3,1,3,1,3,"",2,"",3,1,1,"Yes",27,"Male","India"
"More than 1000",1,4,3,1,1,1,6,2,1,3,3,1,1,1,"I believe that it wouldn't affect the outcome",2,"I'd be afraid that it would affect the outcome",3,2,2,"Yes",28,"Male","Poland"
"6-25",1,2,4,1,1,3,5,3,1,3,3,3,1,1,"",2,"I wouldn't get the job",3,4,4,"Yes",26,"Transgender woman","Ireland"
"100-500",1,4,3,1,3,2,6,2,1,3,3,3,1,3,"Even with physical health issues, I should be able  to do my work. ",2,"I fear it would have negative consequences. ",1,2,2,"Yes",29,"male","United States of America"
"100-500",1,3,2,2,2,2,3,1,1,1,1,2,1,1,"Depending on how 'safe' I'm made to feel during the interview process I might feel it might reflect badly which, if I really *needed* the job I might not want to risk.",1,"Same reason as above.",1,2,4,"Yes",36,"Male","United Kingdom"
"26-100",1,4,4,1,1,1,4,3,3,3,3,3,2,3,"Risk of being discarded at a job interview.
Risk of being neglected of a promotion.
Risk of being fired.",2,"Risk of being discarded at a job interview.
Risk of being neglected for a promotion.
Risk of being fired.",3,4,4,"Yes",38,"Male","Belgium"
"6-25",1,3,3,1,1,2,1,3,3,3,3,2,1,3,"They might call it a ""culture fit"" issue",2,"It might be considered a sign of being incompetent or incapable of handling the job",3,4,4,"Yes",22,"Female","United States of America"
"1-5",1,1,3,2,2,2,3,1,1,1,2,3,1,2,"to get accomodation",1,"risk of job security",1,2,2,"No",24,"male","United States of America"
"100-500",2,3,2,1,3,2,2,1,1,2,1,1,1,1,"I would probably not bring up a physical health issue because it's most likely not relevant to my ability to perform my job.",2,"I would not bring up a mental health issue in an interview because I would not want it to negatively affect the hiring decision. It is something that I am open about with employers, especially when I need care or personal days, but not something I would bring attention to during an interview.",2,5,1,"Yes",24,"female","United States of America"
"500-1000",1,3,2,1,3,2,4,1,1,2,2,3,1,1,"",2,"Stigma",3,2,2,"Yes",36,"female","United States of America"
"More than 1000",2,1,3,1,3,1,4,2,1,1,3,1,1,1,"",2,"I would worry that they would not want to hire me because of it. ",1,1,2,"Yes",24,"Female","United States of America"
"500-1000",1,2,4,1,1,1,2,2,1,3,2,1,1,3,"",2,"",1,2,2,"No",24,"Male","United States of America"
"26-100",1,2,1,1,1,1,4,3,2,3,3,3,2,1,"Might reduce my chances of getting hired, even though I don't expect them to ever officially name it as a reason for my application being turned down.",2,"Might reduce my chances of getting hired, even though I don't expect them to ever officially name it as a reason for my application being turned down.",3,4,3,"Yes",31,"Male","Netherlands"
"26-100",1,3,3,2,1,1,3,3,1,3,3,2,1,1,"Bringing up such an issue can only decrease your chances of employment. However, I don't feel it would have a strong effect in my line of work.",1,"I might bring it up because I value honesty and wouldn't want to be employed under false pretences . However I think that a mental health issue would seriously jeapordise my chances of employment in the tech industry.",3,2,1,"Yes",39,"M","United Kingdom"
"More than 1000",1,3,2,2,2,2,2,2,2,2,3,3,2,3,"Not relevant to my job",2,"Depends on the health issue. A mental health issue may prevent a clearance from being issued. It is a risky option to hire someone then have to let them go if they can't get a security clearance.",1,2,1,"Yes",41,"male","United States of America"
"26-100",1,2,4,1,1,2,1,2,1,2,2,1,1,1,"I might not get the job then... ",2,"duh...",1,1,1,"No",37,"male","Estonia"
"26-100",1,4,3,1,3,1,6,2,2,1,2,1,1,3,"I guess if I had an issue hard enough that it would affect my work, I'd be worried about the perception I could not do the job.  ",2,"Mental health too stigmatized, don't know the prospective employer well enough to determine whether it would be negative (and it usually is) ",3,2,4,"No",30,"male","United States of America"
"100-500",1,3,3,2,3,1,2,1,1,3,2,3,1,1,"It depends on the type of issue. If it was something common, then I would be more likely as I feel as though they would be more willing to accommodate me.",2,"I don't think it's very transparent to many employers how mental health issues might affect a person's workplace efficacy, and I wouldn't want to lose a potential position because of that thought (whether or not the interviewer made that decision consciously or not).",1,2,1,"No",24,"Male","Canada"
